cveID,dateAdded,vendorProject,product,cvss,epss,risk,exploit,ransomCampaign
CVE-2026-45659,2026-07-01,Microsoft,SharePoint Server,8.8,0.76075,High,No,Known
CVE-2026-48282,2026-07-07,Adobe,ColdFusion,10.0,0.42388,Medium,No,Unknown
CVE-2026-56290,2026-07-07,Joomlack,Page Builder,10.0,0.30866,Medium,Yes,Unknown
CVE-2026-55255,2026-07-07,Langflow,Langflow,8.4,0.00887,Medium,No,Unknown
CVE-2026-48908,2026-07-07,JoomShaper,SP Page Builder,10.0,0.15086,Medium,No,Unknown
CVE-2026-56291,2026-07-10,Balbooa,Forms,10.0,0.14854,Medium,No,Unknown
CVE-2026-48939,2026-07-10,iCagenda,iCagenda,10.0,0.20069,Medium,No,Unknown
CVE-2008-4128,2026-07-13,Cisco,IOS,8.1,0.33917,Medium,Yes,Unknown
CVE-2026-15410,2026-07-14,SonicWall,SMA1000 Appliances,7.2,0.11791,Medium,No,Known
CVE-2026-15409,2026-07-14,SonicWall,SMA1000 Appliances,10.0,0.84535,High,No,Known
CVE-2026-56164,2026-07-14,Microsoft,SharePoint Server,5.3,0.26636,Medium,No,Unknown
CVE-2026-56155,2026-07-14,Microsoft,Active Directory Federation Services,7.8,0.00346,Medium,No,Unknown
CVE-2023-4346,2026-07-15,KNX Association,KNX Protocol Connection Authorization Option 1,7.5,0.01294,Medium,No,Unknown
CVE-2026-46817,2026-07-15,Oracle,E-Business Suite,9.8,0.13017,Medium,No,Unknown
CVE-2026-39808,2026-07-16,Fortinet,FortiSandbox,9.8,0.92819,Critical,No,Unknown
CVE-2026-25089,2026-07-16,Fortinet,FortiSandbox,9.8,0.76112,High,No,Unknown
CVE-2026-58644,2026-07-16,Microsoft,SharePoint,9.8,0.60944,High,No,Unknown
CVE-2026-63030,2026-07-21,WordPress,Core,9.8,0.97271,Critical,No,Unknown
CVE-2026-60137,2026-07-21,WordPress,Core,5.9,0.78305,High,No,Unknown
CVE-2026-0770,2026-07-21,Langflow,Langflow,9.8,0.63839,High,Yes,Unknown
CVE-2021-27137,2026-07-21,DD-WRT,DD-WRT,8.1,0.03995,Medium,No,Unknown
CVE-2026-50522,2026-07-22,Microsoft,SharePoint,9.8,0.854,High,No,Unknown
CVE-2026-16232,2026-07-22,Check Point,SmartConsole,9.3,0.72051,High,No,Unknown
CVE-2026-16812,2026-07-27,Arista,VeloCloud Orchestrator,10.0,0.01568,Medium,No,Unknown
CVE-2025-68686,2026-07-27,Fortinet,FortiOS,5.9,0.29601,Medium,No,Unknown
CVE-2026-20316,2026-07-29,Cisco,Secure Firewall Management Center (FMC),5.3,0.11153,Medium,No,Known
CVE-2026-18577,2026-08-03,N-able,N-central,8.2,0.54068,High,No,Unknown
CVE-2026-9198,2026-08-04,IBM,Langflow,9.8,0.60597,High,Yes,Unknown
CVE-2026-34486,2026-08-04,Apache,Tomcat,7.5,0.98616,High,No,Unknown
CVE-2026-18556,2026-08-04,N-able,N-central,8.2,0.40158,Medium,No,Unknown
CVE-2026-63077,2026-08-05,JetBrains,TeamCity,9.8,0.86518,High,No,Known
CVE-2026-8037,2026-08-07,Progress,LoadMaster,9.6,0.99571,Critical,No,Unknown
CVE-2026-68820,2026-08-11,Microsoft,Windows Ancillary Function Driver for WinSock ,7.0,0.06184,Medium,No,Unknown
CVE-2026-20349,2026-08-11,Cisco,Secure Firewall Adaptive Security Appliance (ASA) and Secure Firewall Threat Defense (FTD) ,8.6,0.02213,Medium,No,Unknown
CVE-2026-72898,2026-08-11,Metabase,Metabase,10.0,0.94217,Critical,No,Unknown
CVE-2025-62593,2026-08-17,Ray-Project,Ray,9.4,0.16888,Medium,No,Unknown
CVE-2026-55040,2026-08-18,Microsoft,SharePoint,9.1,0.50585,High,No,Unknown
CVE-2026-65400,2026-08-18,Apple,macOS,9.8,0.10461,Medium,No,Unknown
CVE-2026-33824,2026-08-18,Microsoft,Internet Key Exchange (IKE) Service Extensions,9.8,0.72695,High,No,Unknown
CVE-2026-59310,2026-08-18,Broadcom,VMware vCenter,9.8,0.50377,High,No,Known
CVE-2026-64849,2026-08-19,MLflow,MLflow,9.3,0.1641,Medium,No,Unknown
CVE-2026-72529,2026-08-20,TrueConf,Server,9.3,0.01554,Medium,No,Unknown
CVE-2026-72530,2026-08-20,TrueConf,Server,9.5,0.01827,Medium,No,Unknown
CVE-2026-73570,2026-08-21,Synacor,Zimbra Collaboration Suite (ZCS),8.9,0.32383,Medium,No,Unknown
CVE-2026-21962,2026-08-24,Oracle,HTTP Server and Oracle Weblogic Server Proxy Plug-in,10.0,0.42475,Medium,No,Unknown
CVE-2026-60004,2026-08-25,Gitea,Gitea,9.8,0.86777,High,No,Unknown
CVE-2021-23758,2026-08-26,Ajax.NET Professional,Ajax.NET Professional,8.1,0.83633,High,No,Unknown
CVE-2015-3246,2026-08-26,Red Hat,Libuser,5.1,0.08799,Medium,Yes,Unknown
CVE-2015-5287,2026-08-26,Red Hat,Automatic Bug Reporting Tool,7.8,0.04962,Medium,Yes,Unknown
CVE-2026-8452,2026-08-26,Citrix,NetScaler ADC and NetScaler Gateway,8.8,0.01606,Medium,No,Unknown
CVE-2019-1068,2026-08-26,Microsoft,SQL Server,8.8,0.52845,High,No,Unknown
CVE-2022-0995,2026-08-26,Linux,Kernel,7.8,0.09441,Medium,No,Unknown
CVE-2026-53362,2026-08-27,Linux,Kernel,7.8,0.0051,Medium,No,Unknown
CVE-2023-49105,2026-08-27,ownCloud,ownCloud,9.8,0.43205,Medium,No,Unknown
CVE-2026-66384,2026-08-27,JFrog,Artifactory,5.3,0.00579,Medium,No,Unknown
CVE-2026-81578,2026-08-31,PaperCut,NG/MF,8.8,0.0329,Medium,No,Unknown
CVE-2026-82078,2026-08-31,PaperCut,NG/MF,9.4,0.03574,Medium,No,Unknown
CVE-2026-49869,2026-09-02,Kestra,Kestra OSS,10.0,0.01917,Medium,No,Unknown
CVE-2026-59822,2026-09-02,BerriAI,LiteLLM,8.8,0.0087,Medium,No,Unknown
CVE-2026-48710,2026-09-02,Kludex,Starlette,6.5,0.36257,Medium,No,Unknown
CVE-2026-82329,2026-09-02,JFrog,Artifactory,9.8,0.07666,Medium,No,Unknown
CVE-2026-9586,2026-09-02,Sangoma,Switchvox,9.3,0.11845,Medium,No,Unknown
CVE-2026-83548,2026-09-02,SonicWall,SMA1000 Appliances,10.0,0.04667,Medium,No,Unknown
CVE-2026-83549,2026-09-02,SonicWall,SMA1000 Appliances,7.8,0.08505,Medium,No,Unknown
CVE-2026-85046,2026-09-04,Google,Chromium V8,8.8,0.01462,Medium,No,Unknown
CVE-2026-81963,2026-09-08,Microsoft,Windows,7.8,0.00631,Medium,No,Unknown
CVE-2026-85880,2026-09-08,Microsoft,Windows,7.8,0.00572,Medium,No,Unknown
CVE-2026-75650,2026-09-08,Adobe,Commerce and Magento,10.0,0.02148,Medium,No,Unknown
CVE-2026-86218,2026-09-08,N-able,N-central,10.0,0.07494,Medium,No,Unknown
CVE-2026-20079,2026-09-09,Cisco,Secure Firewall Management Center (FMC) and Security Cloud Control (SCC) Firewall Management,10.0,0.75752,High,No,Unknown
CVE-2026-87491,2026-09-09,Google,Chromium V8,8.8,0.00997,Medium,No,Unknown
CVE-2025-25249,2026-09-09,Fortinet,Multiple Products,8.1,0.02403,Medium,No,Unknown
CVE-2026-19490,2026-09-09,Citrix,NetScaler,9.3,0.05597,Medium,No,Unknown
CVE-2026-86060,2026-09-10,MikroTik,RouterOS,9.2,0.01057,Medium,No,Unknown
CVE-2026-67277,2026-09-10,MikroTik,RouterOS,8.8,0.00869,Medium,No,Unknown
CVE-2026-85706,2026-09-11,GitLab,Community Edition and Enterprise Edition,10.0,0.09287,Medium,No,Unknown
CVE-2026-42018,2026-09-11,JFrog,Artifactory,7.5,0.11038,Medium,No,Unknown
CVE-2026-42016,2026-09-11,JFrog,Artifactory,8.1,0.09058,Medium,No,Unknown
CVE-2026-84869,2026-09-11,ConnectWise,ScreenConnect,9.9,0.00691,Medium,No,Unknown
CVE-2026-76461,2026-09-14,Cisco,Secure Email Gateway,9.8,0.02009,Medium,No,Unknown
CVE-2026-58704,2026-09-16,Google,Pixel,8.8,0.00207,Medium,No,Unknown
CVE-2026-87886,2026-09-16,Acronis,Backup,7.8,0.00254,Medium,No,Unknown
CVE-2026-76460,2026-09-16,Cisco,Identity Services Engine,10.0,0.00784,Medium,No,Unknown
CVE-2025-39682,2026-09-18,Linux,Kernel,9.8,0.0203,Medium,No,Unknown
CVE-2026-53266,2026-09-18,Linux,Kernel,8.8,0.00276,Medium,No,Unknown
CVE-2025-39964,2026-09-18,Linux,Kernel,7.8,0.0079,Medium,No,Unknown
CVE-2026-7273,2026-09-21,Zyxel,GS1900 Series Switches,8.8,0.0241,Medium,No,Unknown
CVE-2026-93616,2026-09-22,Check Point,Multiple Products,9.8,0.02422,Medium,No,Unknown
CVE-2026-94127,2026-09-22,F5,BIG-IP APM,9.3,0.01391,Medium,No,Unknown
CVE-2026-85102,2026-09-22,Check Point,Multiple Products,9.8,0.0066,Medium,No,Unknown
CVE-2026-93952,2026-09-22,Arista,VeloCloud Orchestrator,9.5,0.00741,Medium,No,Unknown
